name,pipeline_id,metric,normalized,score,problem_type,z_score
38_sick,29c29398-4acd-4906-8792-cb5ff396a88b,F1,0.9010989010989011,0.9010989010989011,single_table_classification,0.6655013716494104
LL1_3476_HMDB_actio_recognition,3c1fac5b-f1b9-4470-a8e7-9c7bd60668da,ACCURACY,0.9841269841269841,0.9841269841269841,video_classification,0.0
LL0_186_braziltourism,3e8906e5-074c-451f-ab0f-3057648f0e78,F1_MACRO,0.3754496402877698,0.3754496402877698,single_table_classification,0.7852595697401199
185_baseball,496278a8-6d80-4991-9dc5-aa7f01d38291,F1_MACRO,0.31627296587926507,0.31627296587926507,single_table_classification,-1.1606562039261874
LL0_1100_popularkids,7e8a5e26-52ed-4707-a870-b5becf084ca4,F1_MACRO,0.5262369165281787,0.5262369165281787,single_table_classification,1.3239300335726492
LL0_acled_reduced,66b85a4d-793d-4cf3-8f79-984084c49899,ACCURACY,0.8214136925427024,0.8214136925427024,single_table_classification,0.37934501887406963
66_chlorineConcentration,1131eda4-d87e-472d-adb8-e6a50fda2e70,F1_MACRO,0.7599497449858822,0.7599497449858822,timeseries_classification,0.22261735954935402
LL0_acled_reduced,0b64a654-dcd8-40d9-b9eb-ad3f37121d2e,ACCURACY,0.8239133453686988,0.8239133453686988,single_table_classification,0.3603799170078458
185_baseball,2f8cfcbc-0ee1-4e5c-a51c-15edcc0978e1,F1_MACRO,0.7023158413402316,0.7023158413402316,single_table_classification,0.9340352561584452
30_personae,5dde3d61-2c59-4808-840a-03d63e0632ac,F1,0.6190476190476191,0.6190476190476191,text_classification,0.2199916691122885
26_radon_seed,54fa36be-112e-4f83-9411-6f06d14fc469,ROOT_MEAN_SQUARED_ERROR,0.9992986742947989,1.4026516403705995,single_table_regression,0.19611613513818407
185_baseball,e9907bd7-6a47-4800-a9cc-b58bdd0b5766,F1_MACRO,0.6808243727598565,0.6808243727598565,single_table_classification,0.8174212773452532
LL1_736_population_spawn,f2c2cd41-75dd-42c1-903f-67a1cc686c19,MEAN_ABSOLUTE_ERROR,9.201651912633111e-07,14591.859347777778,single_table_forecasting,0.5005984478429073
22_handgeometry,5a9752e8-1601-486f-ad61-560f9cbf771a,MEAN_SQUARED_ERROR,0.9997763460234812,0.4473079604959551,image_regression,0.0
LL0_186_braziltourism,ta1-perspecta-pipeline-186braziltourism-rfsel,F1_MACRO,0.16406619385342788,0.16406619385342788,single_table_classification,-1.450689587123281
185_baseball,fb6868f3-9ec4-49bd-9bdb-a051621d1f11,F1_MACRO,0.31696136214800263,0.31696136214800263,single_table_classification,-1.156920925082984
1491_one_hundred_plants_margin,99a99a83-43f0-42e6-8f5a-4b8772cb0016,F1_MACRO,0.8279444444444445,0.8279444444444445,single_table_classification,0.8430856465821495
LL1_VID_UCF11,e904b247-50f3-44f5-bce4-e4f76fb8e4e9,F1_MACRO,0.976491303510084,0.976491303510084,video_classification,0.0
uu1_datasmash,152c0409-39da-43e3-82ca-d485cdba5e5c,F1_MACRO,1.0,1.0,timeseries_classification,0.0
26_radon_seed,f59f1738-0c3f-46e9-b019-a5323fae08cc,ROOT_MEAN_SQUARED_ERROR,0.9999967547665107,0.006490466978684242,single_table_regression,0.19611613513818407
uu7_pima_diabetes,ta1-perspecta-pipeline-uu7-svm,F1,0.64,0.64,single_table_classification,0.0
LL0_207_autoPrice,b388b8a1-91f5-41c5-bf2e-b5cfc6c8c572,MEAN_SQUARED_ERROR,0.0,8070633.000606882,single_table_regression,0.368172401837964
56_sunspots,2cdd2860-82a2-4d58-beea-7c96bf059674,ROOT_MEAN_SQUARED_ERROR,0.9858366441400519,28.328606066826396,single_table_forecasting,0.8575484460164927
185_baseball,b73b2670-5b50-4a69-a82d-6c9c9604775f,F1_MACRO,0.7230250621944867,0.7230250621944867,single_table_classification,0.11547876807053425
26_radon_seed,eaf27e8b-8483-4b04-b455-1379869ec60f,ROOT_MEAN_SQUARED_ERROR,0.9996110945787784,0.7778108816571621,single_table_regression,0.19611613513818407
185_baseball,f4fe3fcc-45fe-4c85-8845-549e2f466f21,F1_MACRO,0.31627296587926507,0.31627296587926507,single_table_classification,-1.1606562039261874
LL1_penn_fudan_pedestrian,3f6fbe45-f444-4e0d-9e69-89945b2b6b7d,OBJECT_DETECTION_AVERAGE_PRECISION,0.942740293637109,0.942740293637109,image_object_detection,0.0
49_facebook,4e24c9ee-3bdb-406b-9e34-8ae46228efa5,ACCURACY,0.8726993865030674,0.8726993865030674,graph_graph_matching,0.0
LL1_FISH,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.7015048598149904,0.7015048598149904,timeseries_classification,-0.3011122137265532
LL0_acled_reduced,f0b2bd13-c35c-45f1-b2d8-c63785abcc4e,ACCURACY,0.8219691709484794,0.8219691709484794,single_table_classification,-0.18423956850683332
38_sick,29c29398-4acd-4906-8792-cb5ff396a88b,F1,0.9010989010989011,0.9010989010989011,single_table_classification,0.6655013716494104
LL1_Haptics,1131eda4-d87e-472d-adb8-e6a50fda2e70,F1_MACRO,0.41740432288120494,0.41740432288120494,timeseries_classification,0.22261735954935402
LL1_50words,f1ffbdbf-8a18-4a12-9a37-ce1740e539a6,F1_MACRO,0.004453125,0.004453125,timeseries_classification,-0.7071067811865475
LL1_CinC_ECG_torso,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.5374132785701669,0.5374132785701669,timeseries_classification,-0.3011122137265532
38_sick,6531b053-402c-4a64-b326-0ef0edf49f33,F1,0.6075949367088608,0.6075949367088608,single_table_classification,-1.4059578155454184
LL1_ElectricDevices,0be7c7e7-cb41-4fc1-a6c1-9ef9ce3aaf73,F1_MACRO,0.3010987944621926,0.3010987944621926,timeseries_classification,0.08410162947557574
534_cps_85_wages,b361769d-bd6c-4cd9-b638-1a884c42553f,MEAN_SQUARED_ERROR,0.9914534141473088,17.093587908907164,single_table_regression,1.112230812309839
LL1_OSULeaf,0be7c7e7-cb41-4fc1-a6c1-9ef9ce3aaf73,F1_MACRO,0.4947137451763335,0.4947137451763335,timeseries_classification,0.08410162947557574
185_baseball,ddd1aa58-2d01-453c-876d-0b04bb986f90,F1_MACRO,0.6927220318914564,0.6927220318914564,single_table_classification,0.8819786790281658
SEMI_1040_sylva_prior,75c2f07b-b5a2-43b2-8e65-d9d12942069e,F1,0.9375,0.9375,single_table_classification,1.5000000000000575
LL1_HandOutlines,1131eda4-d87e-472d-adb8-e6a50fda2e70,F1,0.8702064896755162,0.8702064896755162,timeseries_classification,0.22261735954935402
38_sick,3645257f-3623-4cfc-81e3-108e7e0c2258,F1,0.9052631578947369,0.9052631578947369,single_table_classification,0.6948913937416135
57_hypothyroid,7d54f770-f0c1-4b85-b683-76d6bf3d7fb1,F1_MACRO,0.9358771527446227,0.9358771527446227,single_table_classification,-0.0016004838019275213
26_radon_seed,9855a521-e5e9-476f-856d-ea5c7799c374,ROOT_MEAN_SQUARED_ERROR,0.999778401169377,0.4431976685006207,single_table_regression,0.19611613513818407
185_baseball,56861804-c573-4228-bf35-4a07eb975b6c,F1_MACRO,0.43094916779127307,0.43094916779127307,single_table_classification,-0.5384163541862007
LL1_726_TIDY_GPS_carpool_bus_service_rating_prediction,f0b2bd13-c35c-45f1-b2d8-c63785abcc4e,F1_MACRO,0.5583333333333333,0.5583333333333333,multi_table_classification,-0.18423956850683332
185_baseball,6cdb3e81-f320-4339-b3d7-b3a06d41de87,F1_MACRO,0.3075880758807588,0.3075880758807588,single_table_classification,-1.207780930395812
196_autoMpg,3013ad40-7c51-4991-b0fb-dbec65607979,MEAN_SQUARED_ERROR,0.9949718838741726,10.056317000000002,single_table_regression,0.4074643226588587
196_autoMpg,0d6058d8-e604-4c4d-b476-d064bd06dbea,MEAN_SQUARED_ERROR,0.9976436521353598,4.7127044515279595,single_table_regression,0.6049364150011429
185_baseball,37823f79-19bf-4e8c-bdb7-f38b60802d19,F1_MACRO,0.3311187370843589,0.3311187370843589,single_table_classification,-1.0801021718784576
185_baseball,77ec102a-5dad-47f3-8751-dba2afe99976,F1_MACRO,0.7825280769970172,0.7825280769970172,single_table_classification,1.3692715879361925
124_214_coil20,6825ebf8-0087-4849-8245-05e20d61f98b,ACCURACY,0.36470588235294116,0.36470588235294116,image_classification,0.0
30_personae,2a7a8a2d-b2fe-4ffa-bfde-0bf013609d3b,F1,0.6060606060606061,0.6060606060606061,text_classification,-1.4045621951015033
LL0_acled_reduced,7d54f770-f0c1-4b85-b683-76d6bf3d7fb1,ACCURACY,0.6743507846132482,0.6743507846132482,single_table_classification,-0.0016004838019275213
26_radon_seed,94f26aea-35fd-4277-bb4a-dfa321e34310,ROOT_MEAN_SQUARED_ERROR,0.0,8.322301872473624e+16,single_table_regression,0.19611613513818407
uu1_datasmash,152c0409-39da-43e3-82ca-d485cdba5e5c,F1_MACRO,1.0,1.0,timeseries_classification,0.0
185_baseball,56f75e3c-f8df-40a2-9630-360367c432b1,F1_MACRO,0.5842799770510614,0.5842799770510614,single_table_classification,0.29356567978043674
56_sunspots_monthly,2cdd2860-82a2-4d58-beea-7c96bf059674,ROOT_MEAN_SQUARED_ERROR,0.9763144720166794,47.379917403966196,single_table_forecasting,0.8575484460164927
LL1_CinC_ECG_torso,0be7c7e7-cb41-4fc1-a6c1-9ef9ce3aaf73,F1_MACRO,0.6142919228953951,0.6142919228953951,timeseries_classification,0.08410162947557574
1491_one_hundred_plants_margin,b172280d-5ba7-4cd5-9deb-4a7b2bad0557,F1_MACRO,0.6666782106782108,0.6666782106782108,single_table_classification,0.0826930691063066
SEMI_1053_jm1,9387cebd-4287-4f14-920b-e43ced133974,F1,0.3894230769230769,0.3894230769230769,single_table_classification,0.6210656435435602
uu5_heartstatlog,ta1-perspecta-pipeline-uu5-svm,F1,0.6744186046511628,0.6744186046511628,single_table_classification,-0.7071067811865475
196_autoMpg,83067afe-2785-473f-a3ee-78b089405864,MEAN_SQUARED_ERROR,0.993438387408285,13.123413527398125,single_table_regression,0.29412040724825395
196_autoMpg,83067afe-2785-473f-a3ee-78b089405864,MEAN_SQUARED_ERROR,0.993438387408285,13.123413527398125,single_table_regression,0.29412040724825395
LL0_1100_popularkids,ta1-perspecta-pipeline-ll0_1100-rfsel,F1_MACRO,0.45065220807795064,0.45065220807795064,single_table_classification,0.11387958189577543
LL0_207_autoPrice,f0cd5b0c-e9cc-4d58-9941-e3987eaba9f6,MEAN_SQUARED_ERROR,0.0,31650091.043628227,single_table_regression,0.24896725025287614
LL0_207_autoPrice,7705f5e2-19bc-441d-b7ae-fb22201b0fcd,MEAN_SQUARED_ERROR,0.0,3327321.54,single_table_regression,0.392152052288169
57_hypothyroid,95dd18ba-5025-4043-873f-a146bd120f0c,F1_MACRO,0.9682746364872075,0.9682746364872075,single_table_classification,-0.10495256434475082
56_sunspots,1eaba585-d621-4bfe-9ecc-8d06ebc60684,ROOT_MEAN_SQUARED_ERROR,0.9753198215300379,49.37038258645542,single_table_forecasting,-0.0011074126986062138
LL0_1100_popularkids,95dd18ba-5025-4043-873f-a146bd120f0c,F1_MACRO,0.39711399711399703,0.39711399711399703,single_table_classification,-0.10495256434475082
38_sick,b73b2670-5b50-4a69-a82d-6c9c9604775f,F1,0.8674698795180723,0.8674698795180723,single_table_classification,0.11547876807053425
LL1_FaceFour,0be7c7e7-cb41-4fc1-a6c1-9ef9ce3aaf73,F1_MACRO,0.8472339779638929,0.8472339779638929,timeseries_classification,0.08410162947557574
LL1_ElectricDevices,1131eda4-d87e-472d-adb8-e6a50fda2e70,F1_MACRO,0.37476795278514485,0.37476795278514485,timeseries_classification,0.22261735954935402
LL1_Adiac,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.5448486739245578,0.5448486739245578,timeseries_classification,-0.3011122137265532
185_baseball,95dd18ba-5025-4043-873f-a146bd120f0c,F1_MACRO,0.6645224171539961,0.6645224171539961,single_table_classification,-0.10495256434475082
LL1_736_population_spawn_simpler,c946b500-7645-4de2-b2b6-1a4023376914,MEAN_ABSOLUTE_ERROR,8.109842078565122e-28,63072.45138888889,single_table_forecasting,-0.1500939591079336
38_sick,3645257f-3623-4cfc-81e3-108e7e0c2258,F1,0.9052631578947369,0.9052631578947369,single_table_classification,0.6948913937416135
185_baseball,25652091-46c7-45c9-a2d3-7b9a6d392a01,F1_MACRO,0.43776239821894786,0.43776239821894786,single_table_classification,-0.5014473631760761
LL1_FaceFour,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.6529761904761904,0.6529761904761904,timeseries_classification,-0.3011122137265532
57_hypothyroid,66b85a4d-793d-4cf3-8f79-984084c49899,F1_MACRO,0.9779970953145223,0.9779970953145223,single_table_classification,0.37934501887406963
56_sunspots,c946b500-7645-4de2-b2b6-1a4023376914,ROOT_MEAN_SQUARED_ERROR,0.9611937109220324,77.65157304950192,single_table_forecasting,-0.1500939591079336
56_sunspots,994a9845-f2ef-4388-879f-72de13c30467,ROOT_MEAN_SQUARED_ERROR,0.9688434748525142,62.33322507638796,single_table_forecasting,-0.14939552212048252
4550_MiceProtein,95dd18ba-5025-4043-873f-a146bd120f0c,F1_MACRO,0.9667459069581711,0.9667459069581711,single_table_classification,-0.10495256434475082
1491_one_hundred_plants_margin,95dd18ba-5025-4043-873f-a146bd120f0c,F1_MACRO,0.6255873015873016,0.6255873015873016,single_table_classification,-0.10495256434475082
196_autoMpg,b8d011f8-463f-43f8-ae8c-f42ce07d524b,MEAN_SQUARED_ERROR,0.9955130448074428,8.973970609057256,single_table_regression,0.44746220883039617
38_sick,29c29398-4acd-4906-8792-cb5ff396a88b,F1,0.9010989010989011,0.9010989010989011,single_table_classification,0.6655013716494104
185_baseball,b32b9af1-34b4-437b-ad83-650f7df10acb,F1_MACRO,0.6686705107757739,0.6686705107757739,single_table_classification,0.751473703841389
LL1_terra_canopy_height_long_form_s4_100,994a9845-f2ef-4388-879f-72de13c30467,MEAN_ABSOLUTE_ERROR,0.0,2840428177301.829,single_table_forecasting,-0.14939552212048252
SEMI_1040_sylva_prior,26c233e6-4f05-489e-b6a5-bfb03660d8d6,F1,0.9355742296918768,0.9355742296918768,single_table_classification,-0.49999999999994227
LL1_ECG200,0be7c7e7-cb41-4fc1-a6c1-9ef9ce3aaf73,F1,0.9037037037037037,0.9037037037037037,timeseries_classification,0.08410162947557574
196_autoMpg,66b85a4d-793d-4cf3-8f79-984084c49899,MEAN_SQUARED_ERROR,0.9943274108458722,11.3453,single_table_regression,0.37934501887406963
LL0_1100_popularkids,8ea1b544-6273-4a6a-9bd8-1fb4c52e929d,F1_MACRO,0.4281530905384116,0.4281530905384116,single_table_classification,-0.24631321237792045
534_cps_85_wages,c8934a67-a378-4ca4-9624-e1f20d07344a,MEAN_SQUARED_ERROR,0.9814976789821765,37.0088655754717,single_table_regression,-1.738725349290949
27_wordLevels,ta1-perspecta-pipeline-wordlevels-rfsel,F1_MACRO,0.28551129646806034,0.28551129646806034,single_table_classification,-0.3690731382084943
LL1_Haptics,0be7c7e7-cb41-4fc1-a6c1-9ef9ce3aaf73,F1_MACRO,0.41529586275648106,0.41529586275648106,timeseries_classification,0.08410162947557574
LL1_terra_leaf_angle_mean_long_form_s4,1eaba585-d621-4bfe-9ecc-8d06ebc60684,MEAN_ABSOLUTE_ERROR,0.9997359320697101,0.5281358728559801,single_table_forecasting,-0.0011074126986062138
uu6_hepatitis,ta1-perspecta-pipeline-uu6-svm,F1,0.3076923076923077,0.3076923076923077,single_table_classification,-0.7071067811865475
38_sick,6531b053-402c-4a64-b326-0ef0edf49f33,F1,0.6075949367088608,0.6075949367088608,single_table_classification,-1.4059578155454184
26_radon_seed,1fca2351-26e4-4185-a228-702599265642,ROOT_MEAN_SQUARED_ERROR,0.9996222120641266,0.7555759076930292,single_table_regression,0.19611613513818407
534_cps_85_wages,0194a156-ad03-42ad-995e-c2f08cd2145b,MEAN_SQUARED_ERROR,0.9873068950711942,25.387573355083855,single_table_regression,-0.07508825538778383
38_sick,30a98dae-5a02-4333-9707-527362a43fc6,F1,0.8048780487804877,0.8048780487804877,single_table_classification,-0.6172616881812866
185_baseball,adcffa8c-9c39-4330-9b3c-be283973a9e8,F1_MACRO,0.31696136214800263,0.31696136214800263,single_table_classification,-1.156920925082984
57_hypothyroid,05a0caa2-67e4-4c4c-9dd4-a29fa2395b85,F1_MACRO,1.0,1.0,single_table_classification,1.188006931022193
LL0_207_autoPrice,0e17cea9-45d2-4a5c-b35f-05a2e5033a08,MEAN_SQUARED_ERROR,0.0,724073490.7770156,single_table_regression,-3.251555797210009
299_libras_move,50f508c3-ced1-4d15-b6cd-4dbb6c3efddf,ACCURACY,0.8888888888888888,0.8888888888888888,single_table_classification,1.622214211307628
LL1_ECG200,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1,0.893939393939394,0.893939393939394,timeseries_classification,-0.3011122137265532
185_baseball,4b45db6d-dd74-441a-88c8-ec9b1e15b197,F1_MACRO,0.6410582908885116,0.6410582908885116,single_table_classification,0.6016481666578242
196_autoMpg,19469f63-add0-4f3b-b5f9-1897c756d22a,MEAN_SQUARED_ERROR,0.9941407968563247,11.718540388763474,single_table_regression,0.34603720242102204
38_sick,29c29398-4acd-4906-8792-cb5ff396a88b,F1,0.9010989010989011,0.9010989010989011,single_table_classification,0.6655013716494104
LL1_ItalyPowerDemand,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1,0.9544131910766245,0.9544131910766245,timeseries_classification,-0.3011122137265532
26_radon_seed,70be7b7f-74cb-450d-817e-0beb1ffea259,ROOT_MEAN_SQUARED_ERROR,0.9996274382984314,0.7451234376122824,single_table_regression,0.19611613513818407
299_libras_move,4228724f-ed91-4ac4-9b31-cd0e9e2f1eca,ACCURACY,0.8194444444444444,0.8194444444444444,single_table_classification,2.5934681783057262e-15
LL0_acled_reduced,95dd18ba-5025-4043-873f-a146bd120f0c,ACCURACY,0.7935009026524094,0.7935009026524094,single_table_classification,-0.10495256434475082
LL1_HandOutlines,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1,0.8838203848895224,0.8838203848895224,timeseries_classification,-0.3011122137265532
57_hypothyroid,30a98dae-5a02-4333-9707-527362a43fc6,F1_MACRO,0.9330543390334958,0.9330543390334958,single_table_classification,-0.6172616881812866
LL1_terra_canopy_height_long_form_s4_70,1eaba585-d621-4bfe-9ecc-8d06ebc60684,MEAN_ABSOLUTE_ERROR,0.8497629392413081,302.76592432788516,single_table_forecasting,-0.0011074126986062138
LL1_736_stock_market,1eaba585-d621-4bfe-9ecc-8d06ebc60684,MEAN_ABSOLUTE_ERROR,0.9855399417854318,28.9221323494202,single_table_forecasting,-0.0011074126986062138
185_baseball,c98f1608-29c8-4d2d-9882-3143e8c3a81e,F1_MACRO,0.7796290930165171,0.7796290930165171,single_table_classification,1.3535415295077737
LL1_terra_canopy_height_long_form_s4_80,c946b500-7645-4de2-b2b6-1a4023376914,MEAN_ABSOLUTE_ERROR,0.9228949042153548,154.5168896036854,single_table_forecasting,-0.1500939591079336
LL1_TXT_CLS_apple_products_sentiment,58a8476d-fa09-4a11-b3f3-a710705955c4,ACCURACY,0.6516709511568124,0.6516709511568124,text_classification,0.12382398142327222
SEMI_1459_artificial_characters,e88999e7-c401-4fcf-880b-e8116a85af6c,F1_MACRO,0.7043693232867909,0.7043693232867909,single_table_classification,0.7071067811865475
299_libras_move,ta1-perspecta-pipeline-299libras-rfsel,ACCURACY,0.7916666666666666,0.7916666666666666,single_table_classification,-0.6488856845230481
LL1_VTXC_1369_synthetic,19153b3c-2520-4f69-a630-2a89face5c42,F1_MACRO,0.9709513019074235,0.9709513019074235,graph_vertex_classification,0.0
LL1_ArrowHead,0be7c7e7-cb41-4fc1-a6c1-9ef9ce3aaf73,F1_MACRO,0.6269007103940054,0.6269007103940054,timeseries_classification,0.08410162947557574
185_baseball,7f34409c-f170-443c-86f8-15e6c728df23,F1_MACRO,0.759919028340081,0.759919028340081,single_table_classification,1.2465935535707822
185_baseball,5408c7a2-0486-4444-9814-72aa60f71920,F1_MACRO,0.31696136214800263,0.31696136214800263,single_table_classification,-1.156920925082984
185_baseball,704c3492-123f-463c-8478-47b94c1f050a,F1_MACRO,0.31696136214800263,0.31696136214800263,single_table_classification,-1.156920925082984
uu4_SPECT,ta1-perspecta-pipeline-uu4-svm,F1,0.8842105263157896,0.8842105263157896,single_table_classification,0.0
LL1_CinC_ECG_torso,1131eda4-d87e-472d-adb8-e6a50fda2e70,F1_MACRO,0.5896518741046777,0.5896518741046777,timeseries_classification,0.22261735954935402
LL1_736_population_spawn_simpler,994a9845-f2ef-4388-879f-72de13c30467,MEAN_ABSOLUTE_ERROR,0.40518808425788105,1370.1597222222222,single_table_forecasting,-0.14939552212048252
196_autoMpg,bddf01e0-5660-4431-a91d-a7240ec030a5,MEAN_SQUARED_ERROR,0.997414701467491,5.170608584755256,single_table_regression,0.588014662823128
26_radon_seed,f70484eb-5ea6-4eff-a557-ddcd763c8eb9,ROOT_MEAN_SQUARED_ERROR,0.9998123499953946,0.3753000136160261,single_table_regression,0.19611613513818407
185_baseball,446d1fc5-9ff6-4b05-b699-1ac03b953177,F1_MACRO,0.3554212198713478,0.3554212198713478,single_table_classification,-0.9482354638295829
185_baseball,d0eba9b3-fb17-4da2-8593-68a5c9be5ed5,F1_MACRO,0.31696136214800263,0.31696136214800263,single_table_classification,-1.156920925082984
