name,pipeline_id,metric,normalized,score,modality,normal,z_score
LL1_736_population_spawn_simpler,b7892980-5e61-4f54-9493-e2c585c0c682,MEAN_ABSOLUTE_ERROR,1.0850211301214037e-06,14427.057734444445,single_table_forecasting,-14427.057734444445,0.5171009419297733
SEMI_1053_jm1,9387cebd-4287-4f14-920b-e43ced133974,F1,0.3894230769230769,0.3894230769230769,single_table_classification,0.3894230769230769,0.7071067811865472
56_sunspots,1eaba585-d621-4bfe-9ecc-8d06ebc60684,ROOT_MEAN_SQUARED_ERROR,0.9753198215300379,49.37038258645542,single_table_forecasting,-49.37038258645542,-0.0011074126986062472
LL1_Meat,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.9183920762868132,0.9183920762868132,timeseries_classification,0.9183920762868132,-0.3011122137265542
196_autoMpg,b8d011f8-463f-43f8-ae8c-f42ce07d524b,MEAN_SQUARED_ERROR,0.9955130448074428,8.973970609057256,single_table_regression,-8.973970609057256,0.4905890516343608
LL1_terra_leaf_angle_mean_long_form_s4,c946b500-7645-4de2-b2b6-1a4023376914,MEAN_ABSOLUTE_ERROR,0.9999618270798173,0.07634584040264435,single_table_forecasting,-0.07634584040264435,-0.1500939591079336
LL1_terra_canopy_height_long_form_s4_90,1eaba585-d621-4bfe-9ecc-8d06ebc60684,MEAN_ABSOLUTE_ERROR,0.8554667568212486,291.1049506080215,single_table_forecasting,-291.1049506080215,-0.0011074126986062472
196_autoMpg,bf0223d2-e044-44e6-9d7f-a0a699b81a4e,MEAN_SQUARED_ERROR,0.9395352734899566,121.0771491547293,single_table_regression,-121.0771491547293,-2.927932435060805
LL0_186_braziltourism,b0bda6ce-41aa-41fb-8e05-aa5ee4994a60,F1_MACRO,0.28821800090456806,0.28821800090456806,single_table_classification,0.28821800090456806,-0.13744991305405657
185_baseball,59236740-a37a-44cd-b650-01dc4fd0a21c,F1_MACRO,0.7776166456494326,0.7776166456494326,single_table_classification,0.7776166456494326,0.9411569676990298
1567_poker_hand,8e1615be-af2f-4459-9a36-2e55b0520a31,F1_MACRO,0.13124468447240542,0.13124468447240542,single_table_classification,0.13124468447240542,-0.4782926354783226
124_214_coil20,6825ebf8-0087-4849-8245-05e20d61f98b,ACCURACY,0.36470588235294116,0.36470588235294116,image_classification,0.36470588235294116,0.0
57_hypothyroid,66b85a4d-793d-4cf3-8f79-984084c49899,F1_MACRO,0.9779970953145223,0.9779970953145223,single_table_classification,0.9779970953145223,0.13089031168046225
LL1_terra_leaf_angle_mean_long_form_s4,1eaba585-d621-4bfe-9ecc-8d06ebc60684,MEAN_ABSOLUTE_ERROR,0.9997359320697101,0.5281358728559801,single_table_forecasting,-0.5281358728559801,-0.0011074126986062472
uu_101_object_categories,1d6b19b5-dc6b-41cd-b6cf-0d063f3a5ed4,ACCURACY,0.9412442396313364,0.9412442396313364,image_classification,0.9412442396313364,0.0
27_wordLevels,09148494-7aa8-49c4-b55c-47a7a8a8656c,F1_MACRO,0.2963352536676195,0.2963352536676195,single_table_classification,0.2963352536676195,1.5646858657985008
LL1_HandOutlines,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1,0.8838203848895224,0.8838203848895224,timeseries_classification,0.8838203848895224,-0.3011122137265542
LL1_ItalyPowerDemand,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1,0.9544131910766245,0.9544131910766245,timeseries_classification,0.9544131910766245,-0.3011122137265542
196_autoMpg,0d6058d8-e604-4c4d-b476-d064bd06dbea,MEAN_SQUARED_ERROR,0.9976436521353598,4.7127044515279595,single_table_regression,-4.7127044515279595,0.6205338944927281
57_hypothyroid,d8683bf2-567b-4b3b-9995-100cb29331fd,F1_MACRO,1.0,1.0,single_table_classification,1.0,1.003797107851729
27_wordLevels,97d2a41c-8746-433d-a2a8-a701ab912ac6,F1_MACRO,0.2811112002406717,0.2811112002406717,single_table_classification,0.2811112002406717,-1.1551743340406782
1491_one_hundred_plants_margin,29e0381e-4437-4e5a-ac3d-13c63bcfc11d,F1_MACRO,0.7882171717171716,0.7882171717171716,single_table_classification,0.7882171717171716,0.6106061743941809
uu4_SPECT,ta1-perspecta-pipeline-uu4-svm,F1,0.8842105263157896,0.8842105263157896,single_table_classification,0.8842105263157896,0.0
LL1_736_population_spawn,994a9845-f2ef-4388-879f-72de13c30467,MEAN_ABSOLUTE_ERROR,0.35080386700640354,1547.8159722222222,single_table_forecasting,-1547.8159722222222,-0.14939552212048257
SEMI_1040_sylva_prior,75c2f07b-b5a2-43b2-8e65-d9d12942069e,F1,0.9375,0.9375,single_table_classification,0.9375,1.1547005383792515
LL0_acled_reduced,7c69aa57-635b-4ec9-9a3f-7a1eb0d8a0e3,ACCURACY,0.8164143868907097,0.8164143868907097,single_table_classification,0.8164143868907097,0.23275119715545495
534_cps_85_wages,6d4e6a3e-b1b3-485b-902b-e2df1e5125f2,MEAN_SQUARED_ERROR,0.9847611055652178,30.480148422041133,single_table_regression,-30.480148422041133,-0.8041118978716467
LL0_207_autoPrice,7705f5e2-19bc-441d-b7ae-fb22201b0fcd,MEAN_SQUARED_ERROR,0.0,3327321.54,single_table_regression,-3327321.54,0.39215205228816913
56_sunspots,2cdd2860-82a2-4d58-beea-7c96bf059674,ROOT_MEAN_SQUARED_ERROR,0.9858366441400519,28.328606066826396,single_table_forecasting,-28.328606066826396,0.8575484460164924
LL1_terra_canopy_height_long_form_s4_100,994a9845-f2ef-4388-879f-72de13c30467,MEAN_ABSOLUTE_ERROR,0.0,2840428177301.829,single_table_forecasting,-2840428177301.829,-0.14939552212048257
26_radon_seed,7d54f770-f0c1-4b85-b683-76d6bf3d7fb1,ROOT_MEAN_SQUARED_ERROR,0.9999345442807173,0.13091143875236794,single_table_regression,-0.13091143875236794,0.003647391923539393
38_sick,7d54f770-f0c1-4b85-b683-76d6bf3d7fb1,F1,0.9010989010989011,0.9010989010989011,single_table_classification,0.9010989010989011,0.003647391923539393
1491_one_hundred_plants_margin,95dd18ba-5025-4043-873f-a146bd120f0c,F1_MACRO,0.6255873015873016,0.6255873015873016,single_table_classification,0.6255873015873016,-0.40955961673086233
1491_one_hundred_plants_margin,99a99a83-43f0-42e6-8f5a-4b8772cb0016,F1_MACRO,0.8279444444444445,0.8279444444444445,single_table_classification,0.8279444444444445,0.783256088689321
uu5_heartstatlog,ta1-perspecta-pipeline-uu5-svm,F1,0.6744186046511628,0.6744186046511628,single_table_classification,0.6744186046511628,-0.7071067811865475
56_sunspots,994a9845-f2ef-4388-879f-72de13c30467,ROOT_MEAN_SQUARED_ERROR,0.9688434748525142,62.33322507638796,single_table_forecasting,-62.33322507638796,-0.14939552212048257
LL1_terra_canopy_height_long_form_s4_100,1eaba585-d621-4bfe-9ecc-8d06ebc60684,MEAN_ABSOLUTE_ERROR,0.8562847968195075,289.43416530614724,single_table_forecasting,-289.43416530614724,-0.0011074126986062472
SEMI_1053_jm1,ef9b5a21-ec48-4fa8-974f-78e03a89832a,F1,0.2622950819672131,0.2622950819672131,single_table_classification,0.2622950819672131,-0.7071067811865479
124_174_cifar10,6825ebf8-0087-4849-8245-05e20d61f98b,ACCURACY,0.698,0.698,image_classification,0.698,0.0
LL1_FISH,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.7015048598149904,0.7015048598149904,timeseries_classification,0.7015048598149904,-0.3011122137265542
38_sick,6531b053-402c-4a64-b326-0ef0edf49f33,F1,0.6075949367088608,0.6075949367088608,single_table_classification,0.6075949367088608,-0.8593191325954291
185_baseball,ffb93bad-1caa-42ea-b9f0-c95e6a544d51,F1_MACRO,0.6483313755609771,0.6483313755609771,single_table_classification,0.6483313755609771,0.09831355690981541
38_sick,7b4d825f-70b9-4659-8d34-6b037c4f735f,F1,0.9565217391304348,0.9565217391304348,single_table_classification,0.9565217391304348,1.2557308550720536
LL0_186_braziltourism,3e8906e5-074c-451f-ab0f-3057648f0e78,F1_MACRO,0.3754496402877698,0.3754496402877698,single_table_classification,0.3754496402877698,0.7852595697401199
534_cps_85_wages,b361769d-bd6c-4cd9-b638-1a884c42553f,MEAN_SQUARED_ERROR,0.9914534141473088,17.093587908907164,single_table_regression,-17.093587908907164,1.1122308123098386
1491_one_hundred_plants_margin,de14f8f9-11fa-4681-9995-13e2e1030367,F1_MACRO,0.7026746031746032,0.7026746031746032,single_table_classification,0.7026746031746032,0.23884853503018516
LL1_736_population_spawn,f2c2cd41-75dd-42c1-903f-67a1cc686c19,MEAN_ABSOLUTE_ERROR,9.201651912633111e-07,14591.859347777778,single_table_forecasting,-14591.859347777778,0.5005984478429073
27_wordLevels,ta1-perspecta-pipeline-wordlevels-rfsel,F1_MACRO,0.28551129646806034,0.28551129646806034,single_table_classification,0.28551129646806034,-0.36907313820848436
LL1_736_population_spawn_simpler,1eaba585-d621-4bfe-9ecc-8d06ebc60684,MEAN_ABSOLUTE_ERROR,2.3220521758628315e-15,34389.47222222222,single_table_forecasting,-34389.47222222222,-0.0011074126986062472
27_wordLevels,356835b4-5de8-4189-a23b-edd74e9331c0,F1_MACRO,0.2863424048943403,0.2863424048943403,single_table_classification,0.2863424048943403,-0.22059108372563335
LL0_207_autoPrice,f9f4dabd-84b6-4456-ae8b-e96a67a4cef1,MEAN_SQUARED_ERROR,0.0,5932121.152361019,single_table_regression,-5932121.152361019,0.378983576063069
LL1_FordA,1131eda4-d87e-472d-adb8-e6a50fda2e70,F1,0.7103163686382393,0.7103163686382393,timeseries_classification,0.7103163686382393,0.222617359549353
LL0_207_autoPrice,66b85a4d-793d-4cf3-8f79-984084c49899,MEAN_SQUARED_ERROR,0.0,47962772.91,single_table_regression,-47962772.91,0.13089031168046225
196_autoMpg,bddf01e0-5660-4431-a91d-a7240ec030a5,MEAN_SQUARED_ERROR,0.997414701467491,5.170608584755256,single_table_regression,-5.170608584755256,0.6065703732207036
LL1_336_MS_Geolife_transport_mode_prediction,b534ba8e-7c20-4452-b2c7-eca4f36e6817,ACCURACY,0.7857257942730044,0.7857257942730044,single_table_classification,0.7857257942730044,-0.02805518807610246
196_autoMpg,19469f63-add0-4f3b-b5f9-1897c756d22a,MEAN_SQUARED_ERROR,0.9941407968563247,11.718540388763474,single_table_regression,-11.718540388763474,0.406894986172716
38_sick,6531b053-402c-4a64-b326-0ef0edf49f33,F1,0.6075949367088608,0.6075949367088608,single_table_classification,0.6075949367088608,-0.8593191325954291
185_baseball,b73b2670-5b50-4a69-a82d-6c9c9604775f,F1_MACRO,0.7230250621944867,0.7230250621944867,single_table_classification,0.7230250621944867,-0.07688145813277839
LL0_acled_reduced,57c18449-88ef-47fe-a00a-f218569e993a,ACCURACY,0.7773920288848771,0.7773920288848771,single_table_classification,0.7773920288848771,-0.24039300051225615
LL0_207_autoPrice,0eef11cd-bf70-4308-9447-a83b800881db,MEAN_SQUARED_ERROR,0.0,9138784.96898281,single_table_regression,-9138784.96898281,0.3627723957363036
32_wikiqa,ba426731-c1db-4ea3-800c-58e68b4f4326,F1,0.0,0.0,multi_table_classification,0.0,-0.5432856260676916
SEMI_1459_artificial_characters,e88999e7-c401-4fcf-880b-e8116a85af6c,F1_MACRO,0.7043693232867909,0.7043693232867909,single_table_classification,0.7043693232867909,0.7071067811865475
49_facebook,4e24c9ee-3bdb-406b-9e34-8ae46228efa5,ACCURACY,0.8726993865030674,0.8726993865030674,graph_graph_matching,0.8726993865030674,0.0
LL1_ArrowHead,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.6520930050341814,0.6520930050341814,timeseries_classification,0.6520930050341814,-0.3011122137265542
LL1_736_population_spawn,1eaba585-d621-4bfe-9ecc-8d06ebc60684,MEAN_ABSOLUTE_ERROR,5.835105654317239e-17,38073.20138888889,single_table_forecasting,-38073.20138888889,-0.0011074126986062472
30_personae,1ae6124b-44ce-45c4-b9f2-6ecbd565aff9,F1,0.6190476190476191,0.6190476190476191,text_classification,0.6190476190476191,0.2199916691122885
38_sick,6531b053-402c-4a64-b326-0ef0edf49f33,F1,0.6075949367088608,0.6075949367088608,single_table_classification,0.6075949367088608,-0.8593191325954291
SEMI_155_pokerhand,b3b2479d-9e66-4063-9db6-9a210964da75,F1_MACRO,0.4852041202445321,0.4852041202445321,single_table_classification,0.4852041202445321,0.0
LL0_207_autoPrice,f0cd5b0c-e9cc-4d58-9941-e3987eaba9f6,MEAN_SQUARED_ERROR,0.0,31650091.043628227,single_table_regression,-31650091.043628227,0.24896725025287622
SEMI_1217_click_prediction_small,886898fe-e96b-48b7-84fc-3f94ff1e5443,F1,0.020467836257309944,0.020467836257309944,single_table_classification,0.020467836257309944,-0.7071067811865476
185_baseball,77ec102a-5dad-47f3-8751-dba2afe99976,F1_MACRO,0.7825280769970172,0.7825280769970172,single_table_classification,0.7825280769970172,0.9731758322303339
LL0_207_autoPrice,4b734d4b-f307-441b-ae78-7a338684d01a,MEAN_SQUARED_ERROR,0.0,5092400.700494042,single_table_regression,-5092400.700494042,0.3832287543691721
LL1_terra_canopy_height_long_form_s4_80,994a9845-f2ef-4388-879f-72de13c30467,MEAN_ABSOLUTE_ERROR,0.0,2844600644910.581,single_table_forecasting,-2844600644910.581,-0.14939552212048257
LL0_186_braziltourism,793b4864-4d1d-4f39-a3b0-a219c008e5d1,F1_MACRO,0.2744319950202303,0.2744319950202303,single_table_classification,0.2744319950202303,-0.28327404807294243
299_libras_move,50f508c3-ced1-4d15-b6cd-4dbb6c3efddf,ACCURACY,0.8888888888888888,0.8888888888888888,single_table_classification,0.8888888888888888,1.6222142113076254
30_personae,2a7a8a2d-b2fe-4ffa-bfde-0bf013609d3b,F1,0.6060606060606061,0.6060606060606061,text_classification,0.6060606060606061,-1.4045621951015033
LL1_736_population_spawn_simpler,994a9845-f2ef-4388-879f-72de13c30467,MEAN_ABSOLUTE_ERROR,0.40518808425788105,1370.1597222222222,single_table_forecasting,-1370.1597222222222,-0.14939552212048257
1491_one_hundred_plants_margin,ef706d8d-156c-4d82-939f-971afc0777d0,F1_MACRO,0.6767582972582973,0.6767582972582973,single_table_classification,0.6767582972582973,0.12621940929044795
LL1_ElectricDevices,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.4523203894717594,0.4523203894717594,timeseries_classification,0.4523203894717594,-0.3011122137265542
LL0_acled_reduced,f9dc19cc-ab3b-4ccc-8358-cfe789720f29,ACCURACY,0.8777947507290654,0.8777947507290654,single_table_classification,0.8777947507290654,0.97698513085342
LL0_207_autoPrice,b388b8a1-91f5-41c5-bf2e-b5cfc6c8c572,MEAN_SQUARED_ERROR,0.0,8070633.000606882,single_table_regression,-8070633.000606882,0.3681724018379641
26_radon_seed,78826dab-c362-4788-8aed-181ef846073b,ROOT_MEAN_SQUARED_ERROR,0.9999991190303348,0.001761939330241021,single_table_regression,-0.001761939330241021,0.8926854000643805
LL1_50words,6262be44-e3b2-4770-acf9-6d21c0b348e8,F1_MACRO,0.41076868319605986,0.41076868319605986,timeseries_classification,0.41076868319605986,0.7071067811865475
196_autoMpg,3013ad40-7c51-4991-b0fb-dbec65607979,MEAN_SQUARED_ERROR,0.9949718838741726,10.056317000000002,single_table_regression,-10.056317000000002,0.45758352546208264
32_wikiqa,ab3b8119-d949-4333-a3ee-1c19f55a64ac,F1,0.01948051948051948,0.01948051948051948,multi_table_classification,0.01948051948051948,-0.4649962137291208
LL1_Haptics,1131eda4-d87e-472d-adb8-e6a50fda2e70,F1_MACRO,0.41740432288120494,0.41740432288120494,timeseries_classification,0.41740432288120494,0.222617359549353
LL1_336_MS_Geolife_transport_mode_prediction,dfc9b0c5-2c58-4d02-835e-869c18e850c0,ACCURACY,0.5437226987514056,0.5437226987514056,single_table_classification,0.5437226987514056,-1.3210729364623892
uu6_hepatitis,ta1-perspecta-pipeline-uu6-svm,F1,0.3076923076923077,0.3076923076923077,single_table_classification,0.3076923076923077,-0.7071067811865475
22_handgeometry,5a9752e8-1601-486f-ad61-560f9cbf771a,MEAN_SQUARED_ERROR,0.9997763460234812,0.4473079604959551,image_regression,-0.4473079604959551,-1.017197209294735
uu7_pima_diabetes,ta1-perspecta-pipeline-uu7-svm,F1,0.64,0.64,single_table_classification,0.64,0.0
LL1_net_nomination_seed,784d3b0b-bfe3-4346-8740-136dd23fb7dc,ACCURACY,0.8,0.8,graph_vertex_classification,0.8,0.0
196_autoMpg,66b85a4d-793d-4cf3-8f79-984084c49899,MEAN_SQUARED_ERROR,0.9943274108458722,11.3453,single_table_regression,-11.3453,0.13089031168046225
LL0_acled_reduced,56c1880a-fdee-4454-933f-2275a5d78ad2,ACCURACY,0.8300236078322455,0.8300236078322455,single_table_classification,0.8300236078322455,0.39776234082604367
196_autoMpg,74f5ccb1-053a-46cf-ad7f-005f67a15652,MEAN_SQUARED_ERROR,0.9686307674881866,62.759056,single_table_regression,-62.759056,-1.149555968854628
1491_one_hundred_plants_margin,b73b2670-5b50-4a69-a82d-6c9c9604775f,F1_MACRO,0.6255873015873016,0.6255873015873016,single_table_classification,0.6255873015873016,-0.07688145813277839
LL1_FaceFour,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.6529761904761904,0.6529761904761904,timeseries_classification,0.6529761904761904,-0.3011122137265542
LL0_207_autoPrice,733b72f8-2194-4520-aa04-c5519c460f84,MEAN_SQUARED_ERROR,0.0,5966161.668207572,single_table_regression,-5966161.668207572,0.37881148538803655
4550_MiceProtein,7d54f770-f0c1-4b85-b683-76d6bf3d7fb1,F1_MACRO,0.981799774911598,0.981799774911598,single_table_classification,0.981799774911598,0.003647391923539393
LL1_HandOutlines,0be7c7e7-cb41-4fc1-a6c1-9ef9ce3aaf73,F1,0.8627156789197299,0.8627156789197299,timeseries_classification,0.8627156789197299,0.08410162947557466
LL0_1100_popularkids,7e8a5e26-52ed-4707-a870-b5becf084ca4,F1_MACRO,0.5262369165281787,0.5262369165281787,single_table_classification,0.5262369165281787,1.2405190510456052
185_baseball,f4fe3fcc-45fe-4c85-8845-549e2f466f21,F1_MACRO,0.31627296587926507,0.31627296587926507,single_table_classification,0.31627296587926507,-2.066459293128634
38_sick,395cc72c-fb3c-4671-8206-d1798b64bed4,F1,0.967032967032967,0.967032967032967,single_table_classification,0.967032967032967,1.319445572002169
196_autoMpg,7d54f770-f0c1-4b85-b683-76d6bf3d7fb1,MEAN_SQUARED_ERROR,0.9915125038150704,16.9754,single_table_regression,-16.9754,0.003647391923539393
LL0_acled_reduced,b73b2670-5b50-4a69-a82d-6c9c9604775f,ACCURACY,0.7954450770726288,0.7954450770726288,single_table_classification,0.7954450770726288,-0.07688145813277839
4550_MiceProtein,b73b2670-5b50-4a69-a82d-6c9c9604775f,F1_MACRO,0.9892857142857143,0.9892857142857143,single_table_classification,0.9892857142857143,-0.07688145813277839
27_wordLevels,615813dc-e3f9-4fa0-ae76-b80b50c1cf4f,F1_MACRO,0.28858551453091674,0.28858551453091674,single_table_classification,0.28858551453091674,0.18015269017631502
30_personae,5dde3d61-2c59-4808-840a-03d63e0632ac,F1,0.6190476190476191,0.6190476190476191,text_classification,0.6190476190476191,0.2199916691122885
LL1_ItalyPowerDemand,0be7c7e7-cb41-4fc1-a6c1-9ef9ce3aaf73,F1,0.9534192269573836,0.9534192269573836,timeseries_classification,0.9534192269573836,0.08410162947557466
66_chlorineConcentration,1131eda4-d87e-472d-adb8-e6a50fda2e70,F1_MACRO,0.7599497449858822,0.7599497449858822,timeseries_classification,0.7599497449858822,0.222617359549353
SEMI_1040_sylva_prior,26c233e6-4f05-489e-b6a5-bfb03660d8d6,F1,0.9355742296918768,0.9355742296918768,single_table_classification,0.9355742296918768,-0.5773502691896257
LL0_207_autoPrice,0e17cea9-45d2-4a5c-b35f-05a2e5033a08,MEAN_SQUARED_ERROR,0.0,724073490.7770156,single_table_regression,-724073490.7770156,-3.251555797210009
185_baseball,49c57f54-4781-493d-8826-cc5bb7b23719,F1_MACRO,0.6374814814814815,0.6374814814814815,single_table_classification,0.6374814814814815,0.027580350208023387
LL1_CinC_ECG_torso,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.5374132785701669,0.5374132785701669,timeseries_classification,0.5374132785701669,-0.3011122137265542
38_sick,6531b053-402c-4a64-b326-0ef0edf49f33,F1,0.6075949367088608,0.6075949367088608,single_table_classification,0.6075949367088608,-0.8593191325954291
LL1_Meat,0be7c7e7-cb41-4fc1-a6c1-9ef9ce3aaf73,F1_MACRO,0.59428706886334,0.59428706886334,timeseries_classification,0.59428706886334,0.08410162947557466
LL1_726_TIDY_GPS_carpool_bus_service_rating_prediction,f0b2bd13-c35c-45f1-b2d8-c63785abcc4e,F1_MACRO,0.5583333333333333,0.5583333333333333,multi_table_classification,0.5583333333333333,0.0
LL1_ECG200,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1,0.893939393939394,0.893939393939394,timeseries_classification,0.893939393939394,-0.3011122137265542
LL1_OSULeaf,d396b0fc-abcd-459c-9a0a-5406bbf2c2e8,F1_MACRO,0.44946005872644396,0.44946005872644396,timeseries_classification,0.44946005872644396,-0.3011122137265542
LL1_736_stock_market,994a9845-f2ef-4388-879f-72de13c30467,MEAN_ABSOLUTE_ERROR,0.999184096737023,1.6318068880509031,single_table_forecasting,-1.6318068880509031,-0.14939552212048257
38_sick,6531b053-402c-4a64-b326-0ef0edf49f33,F1,0.6075949367088608,0.6075949367088608,single_table_classification,0.6075949367088608,-0.8593191325954291
LL0_1100_popularkids,ta1-perspecta-pipeline-ll0_1100-rfsel,F1_MACRO,0.45065220807795064,0.45065220807795064,single_table_classification,0.45065220807795064,0.04430385809532622
299_libras_move,91e9689b-b095-4dd3-91ac-37b304deabee,ACCURACY,0.8194444444444444,0.8194444444444444,single_table_classification,0.8194444444444444,0.0
kaggle_music_hackathon,64a96253-f9c7-4469-8db5-cb76e3af123b,ROOT_MEAN_SQUARED_ERROR,0.9893024341768618,21.395947840401586,multi_table_regression,-21.395947840401586,-0.7071067811865476
LL1_TXT_CLS_airline_opinion,bb8a92c7-063c-4dc2-a110-bd33098f3478,ACCURACY,0.7441939890710383,0.7441939890710383,text_classification,0.7441939890710383,0.5464761745558837
LL1_TXT_CLS_airline_opinion,818dcf9f-ba75-44e2-86a1-4befa0a94e19,ACCURACY,0.719603825136612,0.719603825136612,text_classification,0.719603825136612,-0.7071067811865444
